employeeid,year,state,sales,wisconsin
824,2017,"Michigan",3161,0
825,2017,"Michigan",4487,0
826,2016,"Michigan",4753,0
827,2016,"Wisconsin",1682,1
828,2016,"Wisconsin",2443,1
829,2017,"Wisconsin",1616,1
830,2016,"Michigan",4211,0
831,2017,"Wisconsin",4558,1
832,2016,"Michigan",1406,0
833,2016,"Wisconsin",2144,1
834,2016,"Wisconsin",1029,1
835,2017,"Wisconsin",2149,1
836,2017,"Wisconsin",2082,1
837,2016,"Michigan",2124,0
838,2016,"Wisconsin",2705,1
839,2016,"Michigan",3246,0
840,2016,"Wisconsin",1931,1
841,2016,"Wisconsin",1866,1
842,2016,"Michigan",4928,0
843,2017,"Wisconsin",4809,1
844,2017,"Wisconsin",2789,1
845,2016,"Michigan",1428,0
846,2016,"Wisconsin",1684,1
847,2017,"Wisconsin",1953,1
848,2016,"Wisconsin",2554,1
849,2016,"Wisconsin",2151,1
850,2016,"Michigan",3897,0
851,2017,"Wisconsin",5094,1
852,2016,"Michigan",4771,0
853,2016,"Wisconsin",3500,1
854,2017,"Wisconsin",4579,1
855,2016,"Wisconsin",1730,1
856,2016,"Wisconsin",4450,1
857,2017,"Michigan",2756,0
858,2017,"Michigan",2847,0
859,2017,"Michigan",2334,0
860,2017,"Michigan",1929,0
861,2016,"Wisconsin",4553,1
862,2016,"Wisconsin",2216,1
863,2017,"Michigan",2893,0
864,2016,"Michigan",4295,0
865,2016,"Wisconsin",3515,1
866,2017,"Michigan",5009,0
867,2016,"Wisconsin",3923,1
868,2017,"Michigan",3450,0
869,2017,"Michigan",1354,0
870,2016,"Michigan",4629,0
871,2016,"Wisconsin",4030,1
872,2017,"Michigan",3919,0
873,2016,"Michigan",3585,0
874,2016,"Michigan",4257,0
875,2016,"Wisconsin",2614,1
876,2016,"Michigan",2365,0
877,2017,"Michigan",2259,0
878,2017,"Wisconsin",2097,1
879,2017,"Michigan",4424,0
880,2016,"Wisconsin",2857,1
881,2017,"Michigan",2215,0
882,2017,"Wisconsin",4064,1
883,2016,"Michigan",4027,0
884,2017,"Michigan",5075,0
885,2016,"Michigan",3084,0
886,2017,"Wisconsin",3913,1
887,2016,"Michigan",4935,0
888,2017,"Wisconsin",3267,1
889,2016,"Michigan",4220,0
890,2017,"Michigan",3425,0
891,2017,"Michigan",4820,0
892,2017,"Wisconsin",4924,1
893,2016,"Michigan",2413,0
894,2016,"Michigan",4379,0
895,2017,"Michigan",1147,0
896,2017,"Wisconsin",3251,1
897,2016,"Michigan",4712,0
898,2016,"Wisconsin",1979,1
899,2017,"Michigan",1525,0
900,2016,"Michigan",3322,0
901,2016,"Wisconsin",4347,1
902,2017,"Michigan",1532,0
903,2017,"Michigan",3820,0
904,2017,"Wisconsin",1640,1
905,2017,"Wisconsin",2313,1
906,2017,"Wisconsin",3231,1
907,2017,"Michigan",4004,0
908,2016,"Wisconsin",4078,1
909,2017,"Michigan",1559,0
910,2017,"Michigan",3247,0
911,2016,"Michigan",2556,0
912,2016,"Wisconsin",2020,1
913,2016,"Michigan",2003,0
914,2016,"Wisconsin",1588,1
915,2016,"Wisconsin",4525,1
916,2016,"Michigan",2284,0
917,2016,"Wisconsin",2156,1
918,2017,"Michigan",4392,0
919,2016,"Wisconsin",2434,1
920,2017,"Wisconsin",5058,1
921,2016,"Michigan",2869,0
922,2016,"Michigan",4003,0
923,2017,"Wisconsin",2545,1
924,2017,"Wisconsin",1703,1
925,2017,"Michigan",1940,0
926,2016,"Michigan",3207,0
927,2017,"Wisconsin",3472,1
928,2017,"Michigan",2068,0
929,2016,"Michigan",1806,0
930,2017,"Michigan",4143,0
931,2017,"Michigan",4241,0
932,2016,"Michigan",1304,0
933,2017,"Wisconsin",5434,1
934,2017,"Michigan",4666,0
935,2016,"Michigan",1294,0
936,2016,"Wisconsin",1811,1
937,2017,"Michigan",1359,0
938,2017,"Wisconsin",2747,1
939,2016,"Wisconsin",2397,1
940,2016,"Wisconsin",4486,1
941,2017,"Wisconsin",4233,1
942,2016,"Michigan",4676,0
943,2017,"Michigan",4525,0
944,2016,"Michigan",4252,0
945,2017,"Wisconsin",5095,1
946,2017,"Michigan",2331,0
947,2017,"Wisconsin",3886,1
948,2017,"Michigan",3027,0
949,2017,"Wisconsin",1765,1
950,2017,"Wisconsin",4628,1
951,2016,"Michigan",4584,0
952,2017,"Michigan",2895,0
953,2017,"Michigan",3955,0
954,2016,"Wisconsin",1263,1
955,2017,"Wisconsin",2467,1
956,2016,"Michigan",2286,0
957,2016,"Wisconsin",2192,1
958,2017,"Michigan",1446,0
959,2017,"Michigan",1110,0
960,2016,"Michigan",4155,0
961,2017,"Wisconsin",4430,1
962,2016,"Michigan",5017,0
963,2017,"Michigan",1323,0
964,2016,"Wisconsin",3989,1
965,2016,"Michigan",2125,0
966,2016,"Wisconsin",1441,1
967,2016,"Wisconsin",2157,1
968,2016,"Wisconsin",4414,1
969,2017,"Michigan",1963,0
970,2017,"Wisconsin",3211,1
971,2016,"Wisconsin",2328,1
972,2016,"Michigan",4085,0
973,2017,"Wisconsin",3653,1
974,2017,"Wisconsin",5112,1
975,2016,"Wisconsin",2461,1
976,2017,"Michigan",1926,0
977,2016,"Michigan",3598,0
978,2016,"Wisconsin",2755,1
979,2016,"Michigan",2426,0
980,2017,"Michigan",4943,0
981,2016,"Wisconsin",4680,1
982,2016,"Wisconsin",2093,1
983,2016,"Wisconsin",1963,1
984,2016,"Wisconsin",2592,1
985,2016,"Wisconsin",4879,1
986,2017,"Michigan",3586,0
987,2016,"Michigan",4517,0
988,2016,"Michigan",4596,0
989,2017,"Michigan",3993,0
990,2017,"Michigan",3472,0
991,2016,"Michigan",1180,0
992,2017,"Michigan",1643,0
993,2016,"Michigan",4844,0
994,2016,"Michigan",4880,0
995,2016,"Michigan",4421,0
996,2017,"Wisconsin",3991,1
997,2017,"Michigan",1881,0
998,2017,"Wisconsin",1536,1
999,2016,"Michigan",4809,0
1000,2016,"Michigan",4134,0
1001,2016,"Michigan",1449,0
1002,2016,"Wisconsin",1749,1
1003,2016,"Wisconsin",1884,1
1004,2016,"Wisconsin",3801,1
1005,2017,"Wisconsin",4763,1
1006,2017,"Wisconsin",3660,1
1007,2017,"Wisconsin",4803,1
1008,2017,"Michigan",3426,0
1009,2016,"Wisconsin",2522,1
1010,2017,"Wisconsin",4478,1
1011,2017,"Wisconsin",3904,1
1012,2016,"Michigan",1703,0
1013,2017,"Wisconsin",2881,1
1014,2016,"Wisconsin",2368,1
1015,2017,"Michigan",4502,0
1016,2016,"Michigan",2446,0
1017,2016,"Wisconsin",4580,1
1018,2017,"Michigan",3277,0
1019,2017,"Wisconsin",4613,1
1020,2016,"Michigan",3861,0
1021,2017,"Michigan",4745,0
1022,2017,"Michigan",4565,0
1023,2017,"Wisconsin",2766,1
1024,2016,"Wisconsin",2082,1
1025,2017,"Wisconsin",5443,1
1026,2016,"Michigan",5027,0
1027,2017,"Michigan",3222,0
1028,2017,"Wisconsin",1890,1
1029,2016,"Wisconsin",4807,1
1030,2017,"Wisconsin",3755,1
1031,2017,"Michigan",4846,0
1032,2017,"Michigan",3688,0
1033,2016,"Michigan",2706,0
1034,2017,"Wisconsin",1697,1
1035,2016,"Wisconsin",4194,1
1036,2017,"Wisconsin",2951,1
1037,2017,"Wisconsin",4380,1
1038,2016,"Michigan",4420,0
1039,2017,"Wisconsin",3404,1
1040,2016,"Michigan",2065,0
1041,2017,"Michigan",4098,0
1042,2016,"Michigan",2334,0
1043,2016,"Michigan",4134,0
1044,2017,"Wisconsin",2911,1
1045,2017,"Michigan",2449,0
1046,2016,"Michigan",1675,0
1047,2017,"Michigan",1444,0
1048,2016,"Wisconsin",1146,1
1049,2016,"Michigan",2892,0
1050,2016,"Michigan",2076,0
1051,2016,"Wisconsin",4888,1
1052,2017,"Michigan",2253,0
1053,2017,"Michigan",2131,0
1054,2017,"Michigan",4532,0
1055,2016,"Wisconsin",2791,1
1056,2016,"Michigan",2115,0
1057,2016,"Michigan",3209,0
1058,2017,"Wisconsin",5162,1
1059,2016,"Wisconsin",4844,1
1060,2016,"Wisconsin",3764,1
1061,2017,"Michigan",3956,0
1062,2017,"Michigan",5072,0
1063,2017,"Wisconsin",1654,1
1064,2016,"Wisconsin",2405,1
1065,2016,"Wisconsin",2014,1
1066,2016,"Michigan",2974,0
1067,2016,"Michigan",1702,0
1068,2016,"Michigan",3546,0
1069,2017,"Michigan",2788,0
1070,2017,"Wisconsin",2841,1
1071,2017,"Wisconsin",5161,1
1072,2016,"Wisconsin",2945,1
1073,2017,"Michigan",4370,0
1074,2016,"Wisconsin",1005,1
1075,2016,"Michigan",1955,0
1076,2016,"Michigan",2161,0
1077,2017,"Wisconsin",5415,1
1078,2016,"Wisconsin",2741,1
1079,2017,"Michigan",4340,0
1080,2017,"Wisconsin",5305,1
1081,2016,"Michigan",3229,0
1082,2016,"Wisconsin",2309,1
1083,2016,"Michigan",4413,0
1084,2016,"Michigan",2108,0
1085,2016,"Michigan",1608,0
1086,2016,"Michigan",1348,0
1087,2016,"Wisconsin",4658,1
1088,2017,"Wisconsin",3686,1
1089,2017,"Wisconsin",2615,1
1090,2017,"Michigan",4274,0
1091,2016,"Michigan",1424,0
1092,2016,"Michigan",3611,0
1093,2017,"Wisconsin",4306,1
1094,2017,"Michigan",3491,0
1095,2016,"Michigan",3313,0
1096,2017,"Wisconsin",2193,1
1097,2016,"Michigan",4991,0
1098,2017,"Wisconsin",3961,1
1099,2017,"Michigan",2547,0
1100,2017,"Wisconsin",4612,1
1101,2017,"Wisconsin",2548,1
1102,2017,"Michigan",1142,0
1103,2017,"Michigan",3571,0
1104,2016,"Wisconsin",4404,1
1105,2016,"Wisconsin",4247,1
1106,2017,"Michigan",2756,0
1107,2017,"Wisconsin",3157,1
1108,2017,"Wisconsin",1573,1
1109,2017,"Michigan",4606,0
1110,2017,"Wisconsin",4873,1
1111,2017,"Michigan",3280,0
1112,2017,"Wisconsin",4501,1
1113,2017,"Wisconsin",5039,1
1114,2017,"Wisconsin",3979,1
1115,2016,"Wisconsin",3335,1
1116,2017,"Wisconsin",5169,1
1117,2017,"Wisconsin",1811,1
1118,2016,"Michigan",2104,0
1119,2017,"Michigan",3251,0
1120,2017,"Michigan",1244,0
1121,2016,"Wisconsin",2121,1
1122,2017,"Wisconsin",3987,1
1123,2017,"Wisconsin",2551,1
1124,2016,"Wisconsin",3728,1
1125,2017,"Michigan",2293,0
1126,2016,"Wisconsin",1628,1
1127,2016,"Wisconsin",1001,1
1128,2017,"Wisconsin",5206,1
1129,2017,"Michigan",2803,0
1130,2016,"Wisconsin",4887,1
1131,2017,"Michigan",1233,0
1132,2017,"Wisconsin",4183,1
1133,2016,"Michigan",3982,0
1134,2016,"Michigan",1542,0
1135,2017,"Wisconsin",1883,1
1136,2016,"Wisconsin",1848,1
1137,2017,"Michigan",2672,0
1138,2017,"Michigan",2407,0
1139,2016,"Michigan",2868,0
1140,2017,"Wisconsin",4010,1
1141,2016,"Wisconsin",4115,1
1142,2017,"Michigan",1681,0
1143,2017,"Wisconsin",1602,1
1144,2017,"Michigan",4155,0
1145,2017,"Michigan",3380,0
1146,2016,"Michigan",1648,0
1147,2016,"Wisconsin",4879,1
1148,2016,"Wisconsin",3102,1
1149,2016,"Michigan",2363,0
1150,2017,"Michigan",2600,0
1151,2017,"Wisconsin",4803,1
1152,2017,"Michigan",4782,0
1153,2016,"Michigan",1295,0
1154,2017,"Wisconsin",4635,1
1155,2017,"Michigan",1913,0
1156,2016,"Wisconsin",1666,1
1157,2016,"Wisconsin",3386,1
1158,2017,"Michigan",4658,0
1159,2017,"Wisconsin",3476,1
1160,2016,"Michigan",4864,0
1161,2017,"Wisconsin",2467,1
1162,2017,"Wisconsin",3029,1
1163,2017,"Wisconsin",4713,1
1164,2016,"Michigan",2849,0
1165,2016,"Wisconsin",4711,1
1166,2016,"Michigan",4330,0
1167,2017,"Wisconsin",3005,1
1168,2016,"Michigan",2810,0
1169,2017,"Wisconsin",3276,1
1170,2016,"Wisconsin",2403,1
1171,2017,"Michigan",2965,0
1172,2017,"Michigan",3973,0
1173,2016,"Wisconsin",4707,1
1174,2016,"Wisconsin",3550,1
1175,2017,"Michigan",4887,0
1176,2017,"Michigan",4464,0
1177,2016,"Michigan",3015,0
1178,2017,"Wisconsin",5478,1
1179,2016,"Wisconsin",2362,1
1180,2017,"Wisconsin",2474,1
1181,2017,"Michigan",2822,0
1182,2017,"Michigan",4161,0
1183,2017,"Wisconsin",1649,1
1184,2016,"Michigan",1351,0
1185,2017,"Wisconsin",3314,1
1186,2016,"Michigan",5056,0
1187,2017,"Michigan",2846,0
1188,2016,"Wisconsin",3805,1
1189,2017,"Michigan",2482,0
1190,2016,"Michigan",4571,0
1191,2016,"Wisconsin",1534,1
1192,2017,"Michigan",4410,0
1193,2016,"Wisconsin",1081,1
1194,2017,"Michigan",4350,0
1195,2016,"Michigan",2539,0
1196,2017,"Wisconsin",2077,1
1197,2017,"Wisconsin",2816,1
1198,2016,"Michigan",4752,0
1199,2016,"Michigan",3224,0
1200,2017,"Michigan",3972,0
1201,2016,"Michigan",3300,0
1202,2016,"Wisconsin",2242,1
1203,2016,"Michigan",3270,0
1204,2017,"Michigan",4850,0
1205,2017,"Wisconsin",1932,1
1206,2017,"Wisconsin",4818,1
1207,2017,"Wisconsin",4855,1
1208,2016,"Wisconsin",4664,1
1209,2017,"Wisconsin",3175,1
1210,2016,"Michigan",1608,0
1211,2016,"Wisconsin",1631,1
1212,2016,"Wisconsin",2981,1
1213,2016,"Michigan",4851,0
1214,2017,"Wisconsin",2893,1
1215,2017,"Wisconsin",3353,1
1216,2017,"Wisconsin",2074,1
1217,2016,"Michigan",3694,0
1218,2017,"Michigan",1883,0
1219,2016,"Wisconsin",1598,1
1220,2017,"Wisconsin",5153,1
1221,2017,"Wisconsin",3336,1
1222,2017,"Michigan",3900,0
1223,2016,"Michigan",2502,0
1224,2016,"Wisconsin",3815,1
1225,2017,"Michigan",4248,0
1226,2017,"Wisconsin",4474,1
1227,2016,"Michigan",2759,0
1228,2017,"Michigan",3281,0
1229,2016,"Wisconsin",1731,1
1230,2017,"Michigan",1424,0
1231,2016,"Wisconsin",1545,1
1232,2016,"Michigan",2552,0
1233,2016,"Wisconsin",3275,1
1234,2016,"Michigan",1290,0
1235,2017,"Wisconsin",3787,1
1236,2016,"Michigan",1897,0
1237,2017,"Michigan",2225,0
1238,2017,"Michigan",1643,0
1239,2016,"Michigan",1197,0
1240,2017,"Michigan",4660,0
1241,2016,"Wisconsin",3323,1
1242,2016,"Michigan",3312,0
1243,2017,"Michigan",2149,0
1244,2017,"Wisconsin",2215,1
1245,2017,"Wisconsin",1978,1
1246,2017,"Michigan",2970,0
1247,2016,"Wisconsin",4800,1
1248,2017,"Wisconsin",3238,1
1249,2017,"Michigan",3456,0
1250,2016,"Michigan",2409,0
1251,2017,"Michigan",4094,0
1252,2016,"Michigan",4728,0
1253,2016,"Michigan",2982,0
1254,2016,"Wisconsin",4217,1
1255,2016,"Michigan",2333,0
1256,2017,"Michigan",2569,0
1257,2017,"Wisconsin",1960,1
1258,2017,"Michigan",4666,0
1259,2017,"Michigan",5018,0
1260,2016,"Wisconsin",3857,1
1261,2016,"Michigan",2691,0
1262,2017,"Michigan",1918,0
1263,2017,"Wisconsin",5179,1
1264,2016,"Michigan",4833,0
1265,2016,"Wisconsin",1969,1
1266,2016,"Wisconsin",1741,1
1267,2016,"Michigan",4353,0
1268,2017,"Wisconsin",5122,1
1269,2016,"Wisconsin",4997,1
1270,2017,"Wisconsin",4973,1
1271,2016,"Michigan",2429,0
1272,2016,"Wisconsin",3025,1
1273,2016,"Wisconsin",2250,1
1274,2017,"Wisconsin",4610,1
1275,2016,"Michigan",4116,0
1276,2016,"Wisconsin",3335,1
1277,2016,"Michigan",3548,0
1278,2016,"Wisconsin",1880,1
1279,2017,"Wisconsin",2577,1
1280,2017,"Michigan",2537,0
1281,2016,"Michigan",2428,0
1282,2016,"Wisconsin",1948,1
1283,2017,"Michigan",2248,0
1284,2017,"Michigan",4451,0
1285,2016,"Wisconsin",3091,1
1286,2017,"Wisconsin",5027,1
1287,2016,"Michigan",4979,0
1288,2017,"Michigan",1603,0
1289,2016,"Michigan",1394,0
1290,2017,"Michigan",1731,0
1291,2017,"Michigan",2490,0
1292,2017,"Michigan",1838,0
1293,2017,"Michigan",2597,0
1294,2017,"Michigan",1138,0
1295,2017,"Michigan",2971,0
1296,2016,"Michigan",3193,0
1297,2016,"Wisconsin",3776,1
1298,2016,"Michigan",2398,0
1299,2017,"Michigan",2522,0
1300,2016,"Michigan",1175,0
1301,2016,"Wisconsin",2857,1
1302,2016,"Wisconsin",2712,1
1303,2016,"Michigan",4552,0
1304,2016,"Michigan",4487,0
1305,2017,"Michigan",1641,0
1306,2017,"Michigan",1740,0
1307,2017,"Michigan",1730,0
1308,2017,"Michigan",1342,0
1309,2017,"Wisconsin",1779,1
1310,2016,"Michigan",3112,0
1311,2016,"Michigan",3030,0
1312,2016,"Wisconsin",3945,1
1313,2017,"Michigan",4923,0
1314,2016,"Wisconsin",2690,1
1315,2017,"Michigan",4848,0
1316,2016,"Michigan",1565,0
1317,2017,"Michigan",5060,0
1318,2016,"Michigan",1429,0
1319,2016,"Michigan",3374,0
1320,2016,"Wisconsin",4058,1
1321,2017,"Wisconsin",3802,1
1322,2017,"Wisconsin",4262,1
1323,2016,"Wisconsin",4435,1
1324,2016,"Michigan",4358,0
1325,2016,"Michigan",4677,0
1326,2016,"Michigan",3374,0
1327,2016,"Wisconsin",4328,1
1328,2017,"Wisconsin",4512,1
1329,2017,"Wisconsin",1853,1
1330,2016,"Michigan",1710,0
1331,2016,"Michigan",4641,0
1332,2016,"Wisconsin",4229,1
1333,2016,"Michigan",2564,0
1334,2016,"Michigan",2475,0
1335,2016,"Wisconsin",3132,1
1336,2017,"Michigan",3087,0
1337,2017,"Michigan",4191,0
1338,2017,"Wisconsin",2645,1
1339,2016,"Michigan",4050,0
1340,2017,"Wisconsin",4951,1
1341,2017,"Wisconsin",2036,1
1342,2016,"Michigan",2402,0
1343,2016,"Michigan",4020,0
1344,2016,"Wisconsin",1715,1
1345,2016,"Michigan",2053,0
1346,2017,"Michigan",4626,0
1347,2017,"Wisconsin",4373,1
1348,2017,"Wisconsin",3440,1
1349,2017,"Wisconsin",2830,1
1350,2017,"Michigan",2921,0
1351,2017,"Michigan",2971,0
1352,2016,"Michigan",2519,0
1353,2016,"Wisconsin",2302,1
1354,2017,"Wisconsin",3952,1
1355,2017,"Wisconsin",3532,1
1356,2016,"Wisconsin",4276,1
1357,2016,"Wisconsin",2227,1
1358,2017,"Wisconsin",2402,1
1359,2016,"Michigan",5100,0
1360,2016,"Wisconsin",2980,1
1361,2017,"Michigan",1295,0
1362,2017,"Michigan",4721,0
1363,2016,"Wisconsin",1295,1
1364,2017,"Michigan",1302,0
1365,2016,"Wisconsin",2124,1
1366,2016,"Michigan",4797,0
1367,2016,"Wisconsin",4555,1
1368,2017,"Michigan",4327,0
1369,2017,"Wisconsin",4356,1
1370,2016,"Wisconsin",4814,1
1371,2017,"Wisconsin",4452,1
1372,2016,"Michigan",2383,0
1373,2016,"Wisconsin",2883,1
1374,2017,"Wisconsin",4828,1
1375,2017,"Wisconsin",2593,1
1376,2017,"Wisconsin",1898,1
1377,2017,"Michigan",2521,0
1378,2017,"Wisconsin",2017,1
1379,2017,"Wisconsin",1531,1
1380,2016,"Michigan",1859,0
1381,2017,"Michigan",1151,0
1382,2016,"Wisconsin",1304,1
1383,2017,"Wisconsin",3209,1
1384,2016,"Wisconsin",1378,1
1385,2017,"Michigan",3949,0
1386,2017,"Wisconsin",2458,1
1387,2017,"Michigan",1910,0
1388,2016,"Michigan",4853,0
1389,2016,"Wisconsin",1564,1
1390,2016,"Wisconsin",2853,1
1391,2016,"Wisconsin",4675,1
1392,2017,"Wisconsin",4384,1
1393,2017,"Michigan",4505,0
1394,2016,"Wisconsin",2659,1
1395,2017,"Wisconsin",4397,1
1396,2016,"Wisconsin",1783,1
1397,2016,"Michigan",2156,0
1398,2017,"Wisconsin",3435,1
1399,2016,"Wisconsin",2146,1
1400,2016,"Michigan",1789,0
1401,2017,"Michigan",3612,0
1402,2017,"Wisconsin",1649,1
1403,2017,"Wisconsin",2941,1
1404,2017,"Wisconsin",5294,1
1405,2016,"Michigan",2586,0
1406,2016,"Michigan",1357,0
1407,2017,"Michigan",3198,0
1408,2016,"Wisconsin",2563,1
1409,2017,"Michigan",2724,0
1410,2017,"Michigan",2349,0
1411,2016,"Wisconsin",2540,1
1412,2016,"Michigan",3939,0
1413,2017,"Michigan",2590,0
1414,2017,"Michigan",4106,0
1415,2017,"Wisconsin",4463,1
1416,2017,"Michigan",3259,0
1417,2017,"Michigan",2022,0
1418,2017,"Wisconsin",3230,1
1419,2016,"Michigan",1951,0
1420,2016,"Wisconsin",3620,1
1421,2017,"Wisconsin",5289,1
1422,2016,"Wisconsin",1401,1
1423,2017,"Michigan",3510,0
1424,2017,"Michigan",3979,0
1425,2017,"Michigan",2347,0
1426,2016,"Wisconsin",4735,1
1427,2017,"Wisconsin",2090,1
1428,2016,"Michigan",2697,0
1429,2016,"Michigan",4621,0
1430,2016,"Michigan",2514,0
1431,2017,"Wisconsin",4568,1
1432,2016,"Michigan",4199,0
1433,2016,"Wisconsin",4169,1
1434,2017,"Wisconsin",5271,1
1435,2017,"Wisconsin",2916,1
1436,2017,"Wisconsin",3150,1
1437,2016,"Wisconsin",1006,1
1438,2017,"Wisconsin",2695,1
1439,2016,"Wisconsin",1160,1
1440,2017,"Wisconsin",1817,1
1441,2017,"Michigan",4129,0
1442,2017,"Wisconsin",1591,1
1443,2017,"Wisconsin",4360,1
1444,2017,"Michigan",1308,0
1445,2017,"Michigan",2362,0
1446,2017,"Michigan",4972,0
1447,2017,"Wisconsin",1528,1
1448,2016,"Wisconsin",4734,1
1449,2016,"Wisconsin",1930,1
1450,2017,"Wisconsin",1805,1
1451,2017,"Michigan",4352,0
1452,2017,"Wisconsin",3281,1
1453,2017,"Michigan",5088,0
1454,2017,"Wisconsin",5210,1
1455,2017,"Michigan",1872,0
1456,2016,"Michigan",2278,0
1457,2016,"Wisconsin",2205,1
1458,2017,"Michigan",3889,0
1459,2016,"Wisconsin",1924,1
1460,2016,"Michigan",2758,0
1461,2017,"Wisconsin",3508,1
1462,2016,"Wisconsin",1094,1
1463,2017,"Michigan",2829,0
1464,2017,"Wisconsin",2361,1
1465,2016,"Wisconsin",2628,1
1466,2017,"Wisconsin",4609,1
1467,2017,"Michigan",2532,0
1468,2016,"Michigan",4896,0
1469,2016,"Wisconsin",2408,1
1470,2016,"Michigan",4439,0
1471,2017,"Wisconsin",2842,1
1472,2016,"Wisconsin",2244,1
1473,2016,"Michigan",4168,0
1474,2017,"Wisconsin",1529,1
1475,2016,"Michigan",3137,0
1476,2017,"Wisconsin",3559,1
1477,2017,"Wisconsin",5139,1
1478,2016,"Michigan",2653,0
1479,2017,"Michigan",3246,0
1480,2017,"Wisconsin",5110,1
1481,2017,"Michigan",3513,0
1482,2017,"Michigan",4809,0
1483,2016,"Wisconsin",1014,1
1484,2017,"Wisconsin",4360,1
1485,2017,"Wisconsin",2242,1
1486,2017,"Michigan",4545,0
1487,2017,"Michigan",3183,0
1488,2017,"Michigan",4821,0
1489,2016,"Michigan",3934,0
1490,2016,"Wisconsin",3931,1
1491,2017,"Wisconsin",5450,1
1492,2016,"Wisconsin",3964,1
1493,2017,"Wisconsin",3754,1
1494,2016,"Michigan",2376,0
1495,2017,"Wisconsin",2898,1
1496,2016,"Michigan",2944,0
1497,2017,"Michigan",4816,0
1498,2017,"Wisconsin",4058,1
1499,2017,"Michigan",2350,0
1500,2017,"Wisconsin",4701,1
1501,2016,"Wisconsin",4450,1
1502,2016,"Michigan",1253,0
1503,2016,"Wisconsin",3454,1
1504,2017,"Wisconsin",2301,1
1505,2017,"Wisconsin",2198,1
1506,2017,"Wisconsin",1823,1
1507,2016,"Wisconsin",2493,1
1508,2017,"Wisconsin",1948,1
1509,2016,"Michigan",1410,0
1510,2017,"Michigan",2782,0
1511,2016,"Wisconsin",4642,1
1512,2017,"Wisconsin",1605,1
1513,2017,"Wisconsin",4504,1
1514,2016,"Wisconsin",4412,1
1515,2017,"Wisconsin",2307,1
1516,2016,"Michigan",4792,0
1517,2017,"Michigan",4448,0
1518,2017,"Michigan",1607,0
1519,2016,"Wisconsin",2602,1
1520,2016,"Michigan",1606,0
1521,2017,"Wisconsin",3418,1
1522,2017,"Wisconsin",2545,1
1523,2017,"Wisconsin",2966,1
1524,2017,"Michigan",2972,0
1525,2016,"Michigan",3057,0
1526,2017,"Wisconsin",3115,1
1527,2016,"Michigan",2656,0
1528,2017,"Michigan",3979,0
1529,2016,"Wisconsin",1250,1
1530,2017,"Michigan",2451,0
1531,2016,"Wisconsin",4101,1
1532,2016,"Michigan",3016,0
1533,2017,"Wisconsin",1772,1
1534,2017,"Wisconsin",4123,1
1535,2016,"Wisconsin",3847,1
1536,2017,"Wisconsin",3958,1
1537,2017,"Michigan",1290,0
1538,2017,"Wisconsin",1978,1
1539,2016,"Wisconsin",2498,1
1540,2017,"Michigan",1218,0
1541,2017,"Wisconsin",3276,1
1542,2017,"Michigan",1176,0
1543,2017,"Wisconsin",2453,1
1544,2017,"Michigan",3158,0
1545,2016,"Michigan",1263,0
1546,2016,"Michigan",2511,0
1547,2016,"Wisconsin",3292,1
1548,2017,"Wisconsin",2114,1
1549,2016,"Michigan",1787,0
1550,2017,"Michigan",3800,0
1551,2017,"Wisconsin",2751,1
1552,2017,"Wisconsin",2333,1
1553,2017,"Wisconsin",2954,1
1554,2016,"Wisconsin",2925,1
1555,2017,"Michigan",2062,0
1556,2017,"Wisconsin",1696,1
1557,2016,"Wisconsin",2079,1
1558,2016,"Wisconsin",2880,1
1559,2016,"Wisconsin",4343,1
1560,2016,"Michigan",4556,0
1561,2017,"Michigan",4701,0
1562,2016,"Michigan",4702,0
1563,2017,"Wisconsin",4572,1
1564,2017,"Wisconsin",3695,1
1565,2017,"Michigan",4217,0
1566,2017,"Michigan",4762,0
1567,2017,"Wisconsin",1997,1
1568,2017,"Michigan",1725,0
1569,2017,"Michigan",5058,0
1570,2016,"Michigan",4356,0
1571,2017,"Michigan",1162,0
1572,2016,"Wisconsin",4494,1
1573,2017,"Wisconsin",4601,1
1574,2016,"Michigan",4794,0
1575,2016,"Michigan",4637,0
1576,2016,"Wisconsin",4987,1
1577,2017,"Michigan",2753,0
1578,2016,"Michigan",5056,0
1579,2017,"Michigan",1845,0
1580,2017,"Michigan",1361,0
1581,2017,"Wisconsin",5195,1
1582,2017,"Michigan",3621,0
1583,2017,"Wisconsin",4985,1
1584,2017,"Michigan",1787,0
1585,2017,"Wisconsin",3115,1
1586,2016,"Wisconsin",1899,1
1587,2017,"Wisconsin",5051,1
1588,2017,"Michigan",2099,0
1589,2017,"Michigan",2200,0
1590,2016,"Wisconsin",1039,1
1591,2016,"Wisconsin",4563,1
1592,2016,"Wisconsin",2412,1
1593,2017,"Michigan",2851,0
1594,2017,"Michigan",2592,0
1595,2017,"Wisconsin",1506,1
1596,2017,"Michigan",3890,0
1597,2016,"Michigan",2616,0
1598,2016,"Wisconsin",4990,1
1599,2016,"Michigan",2006,0
1600,2016,"Wisconsin",3610,1
1601,2017,"Wisconsin",4507,1
1602,2016,"Michigan",4405,0
1603,2016,"Michigan",3278,0
1604,2016,"Wisconsin",1700,1
1605,2016,"Wisconsin",1676,1
1606,2016,"Wisconsin",2229,1
1607,2017,"Michigan",3634,0
1608,2016,"Wisconsin",2534,1
1609,2016,"Michigan",2807,0
